date,explanation,hdurl,media_type,service_version,title,url,copyright,local_filename
1995-08-26,"August 26, 1995    Two Tails of Comet West  Credit: Observatoire de Haute, Provence, France  Explanation:  Here Comet West is seen showing two enormous tails that wrap around the sky. The ion tale of a comet usually appears more blue and always points away from the Sun. The dust tail trailing the comet's nucleus is the most prominent. Comet West was a visually spectacular comet, reaching its most picturesque in March of 1976. A comet this bright occurs only about once a decade. Comets are really just large dirty snowballs that shed material when they reach the inner solar-system. Many astronomers are hopeful that Comet Hale-Bopp will look as spectacular as this in the spring of 1997.",https://apod.nasa.gov/apod/image/comet_west.gif,image,v1,Two Tails of Comet West,https://apod.nasa.gov/apod/image/comet_west.gif,,1995-08-26.gif
1995-08-27,"August 27, 1995    Gamma Ray Bursts from the Unknown Credit: NASA, Compton Gamma Ray Observatory, BATSE  Explanation:  Gamma Ray Bursts (GRBs) pose one of the greatest mysteries of modern astronomy. About once a day, the gamma-ray sky lights up with a spectacular explosion. No one knows what causes these explosions or even how far away they are. The above map represents the entire sky in coordinates centered on our Galaxy, the Milky Way. It shows the positions of over 800 of these mysterious bursts of energy detected by the BATSE instrument on board NASA's Compton Gamma Ray Observatory. Before BATSE, most astronomers thought that most GRBs occurred in the disk of our Galaxy, but the above sky map shows little sign of this. The distance scale of GRBs was the topic of a historic debate in April 1995. The positions in the above map are currently being studied in great detail in an effort to uncover a clue about the nature of GRBs.  In the above 3B map created by Robert Nemiroff, spot size is proportional to peak flux and spot color is indicative of hardness.  Click here for a postscript version of BATSE's latest map of 1122 GRB locations (3B Catalog).",https://apod.nasa.gov/apod/image/grb3map.gif,image,v1,Gamma Ray Bursts from the Unknown,https://apod.nasa.gov/apod/image/grb3map.gif,,1995-08-27.gif
1995-08-28,"August 28, 1995    Dusty Galaxy Centaurus A  Credit: NOAO, Cerro Tololo Interamerican Observatory  Explanation:  One of the most unusual galaxies known, Centaurus A, is pictured above. Cen A is marked by dramatic dust lanes that run across the galaxy's center. These dust lanes are so thick they almost completely obscure the galaxy's center in visible light. Our Milky Way Galaxy contains dust, but not in the same proportion. Cen A is also unusual compared to a normal galaxy because it contains a higher proportion of young blue stars, is a very strong source of radio emission, and has a unique structure. Cen A is thought to be the result of the collision of two normal galaxies.",https://apod.nasa.gov/apod/image/cenA_ctio.gif,image,v1,Dusty Galaxy Centaurus A,https://apod.nasa.gov/apod/image/cenA_ctio.gif,,1995-08-28.gif
1995-08-29,"August 29, 1995    Saturn V: NASA's Largest Rocket  Credit: NASA, Kennedy Space Center,  Explanation:  Pictured, a NASA Saturn V rocket blasts off on July 16th, 1969 carrying the crew of Apollo 11 to the Moon. The Saturn V rocket was the largest rocket ever used by NASA, and the only one able to lift the large masses needed to land astronauts on the moon and returning them safely. Saturn V rockets launched all of the Apollo moon missions, and several to Earth orbit as well.",https://apod.nasa.gov/apod/image/saturn5_apollo11.gif,image,v1,Saturn V: NASA's Largest Rocket,https://apod.nasa.gov/apod/image/saturn5_apollo11.gif,,1995-08-29.gif
1995-08-30,"August 30, 1995    Skylab Over Earth  Credit: NASA, Skylab, HEASARC, Jesse Allen  Explanation: Skylab was an orbiting laboratory launched by a Saturn V rocket in May 1973.  Skylab was visited three times by NASA astronauts who sometimes stayed as long as two and a half months. Many scientific tests were preformed on Skylab, including astronomical observations in ultraviolet and X-ray light. Some of these observations yielded valuable information about Comet Kohoutek, our Sun and about the mysterious X-ray background - radiation that comes from all over the sky. Skylab fell back to earth on 11 July 1979.",https://apod.nasa.gov/apod/image/skylab.gif,image,v1,Skylab Over Earth,https://apod.nasa.gov/apod/image/skylab.gif,,1995-08-30.gif
1995-08-31,"August 31, 1995    X-Raying the Moon  Credit:  DARA, ESA, NASA, Max Planck Institut, J.H.M.M. Schmitt  Explanation:  Above is a picture of the Moon taken in X-rays by the Roentgen Observatory Satellite ROSAT in 1990. This famous picture shows three distinct regions: a bright X-ray sky, a bright part of the Moon, and a relatively dark part of the Moon. The bright X-ray region is exemplary of the mysterious X-ray background that is seen everywhere on the sky. The bright lunar crescent shines because it reflects X-rays emitted by the Sun. The dark lunar face is surprising because it is not completely dark, and its slight emission is thought to result from energetic particles from the solar wind striking the Moon.",https://apod.nasa.gov/apod/image/moon_rosat.gif,image,v1,X-Raying the Moon,https://apod.nasa.gov/apod/image/moon_rosat.gif,,1995-08-31.gif
1995-09-01,"On August 21, 1995 one of the greatest astrophysicists of modern times passed away. Subrahmanyan Chandrasekhar was a creative, prolific genius whose ability to combine mathematical precision with physical insight changed humanity's view of stellar physics. His most famous discovery was that not all stars end up as white dwarf stars, but those retaining mass above a certain limit - today known as ""Chandrasekhar's limit,"" undergo further collapse. His detailed mathematical papers and books on a wide variety of astrophysical subjects, including, for example, black holes, are classic references for research at every level. Obituaries are available from the University of Chicago Press and Reuters News Service, and a WWW page has been set-up to record personal memories.",https://apod.nasa.gov/apod/image/chandra_uc.gif,image,v1,Subrahmanyan Chandrasekhar 1910-1995,https://apod.nasa.gov/apod/image/chandra_uc.gif,"1989 by The University of Chicago.  All rights reserved.  
Used by permission.

 Explanation:  
On August 21, 1995 one of the greatest astrophysicists of modern times
passed away.  Subrahmanyan Chandrasekhar was a creative, prolific genius
whose ability to combine mathematical precision with physical insight
changed humanity's view of stellar physics. His most famous discovery was
that not all stars end up as 
white dwarf stars,
but those retaining mass above a certain limit - today known as
""Chandrasekhar's limit,"" undergo further collapse. His detailed
mathematical papers and 
books 
on a wide variety of astrophysical subjects,
including, for example, black holes, are classic references for research at
every level.  Obituaries are available from the 
University 
of Chicago Press and 
Reuters 
News Service, and a 
WWW page 
has been set-up to record personal memories. 



Tomorrow's picture: Hot Gas and Dark Matter 
 

| Chronological Archive 
| Subject Sorted Archive 
| Glossary 
| Educational Links  

Astronomy Picture of the Day (TM) is created and copyrighted in 1995 by 
Robert 
Nemiroff and 
Jerry 
Bonnell who are solely responsible for its content. 

We are proud to acknowledge that an external review by 
Point Communications
has rated Astronomy Picture of the Day in the top 5 percent of all 
World Wide Web sites.

",1995-09-01.gif
1995-09-02,"Is the gravity of the above galaxies high enough to contain the glowing hot gas? Superposed on an optical picture of a group of galaxies is an image taken in X-ray light.  The X-ray picture, taken by ROSAT, shows confined hot gas highlighted in false red color, and provides clear evidence that the gravity exerted in groups and clusters of galaxies exceeds all the individual component galaxies combined. The extra gravity is attributed to dark matter, the nature and abundance of which is the biggest mystery in astronomy today.",https://apod.nasa.gov/apod/image/darkmatter_rosat.gif,image,v1,Hot Gas and Dark Matter,https://apod.nasa.gov/apod/image/darkmatter_rosat.gif,,1995-09-02.gif
1995-09-03,"The above mosaic of the Earth's Moon was compiled from photos taken by the spacecraft Clementine in 1994. This image represents the side of the Moon familiar to Earth dwellers. The Moon revolves around the Earth about once every 28 days. Since its rate of rotation about its axis is also once in 28 days, it always keeps the same face toward the Earth. As the Moon travels around its orbit, the Earth based view of the half of the Moon that faces the Sun changes causing the regular monthly progression of Lunar phases.  Humans first crashed a spacecraft into the Moon in 1959, but the first humans to reach the Moon landed in 1969. There are now golf balls on the Moon.",https://apod.nasa.gov/apod/image/moon_clementine.gif,image,v1,"Earth's Moon, A Familiar Face",https://apod.nasa.gov/apod/image/moon_clementine.gif,,1995-09-03.gif
1995-09-04,"Ganymede probably undergoes frequent ground shaking events not unlike terrestrial earthquakes. Ganymede, the largest moon of Jupiter and the Solar System, has a thick outer coating of water ice. Passing Voyager spacecraft found a large number of cracks and grooves in the ice so it is thought that Ganymede, like the Earth, has large shifting surface masses called tectonic plates. Ganymede was discovered by Galileo and Marius in 1610, and is larger than the planets Mercury and Pluto. The NASA spacecraft Galileo is scheduled to arrive at Jupiter is December of 1995.",https://apod.nasa.gov/apod/image/ganymede_vg.gif,image,v1,Ganymede: Moonquake World,https://apod.nasa.gov/apod/image/ganymede_vg.gif,,1995-09-04.gif
1995-09-05,"Beneath the cold icy surface of Jupiter's moon Europa are probably the only oceans of water in our Solar System outside of Earth. These oceans, possibly 50 kilometers deep, might also be the most likely local place to find extra-terrestrial life. Europa's smooth surface is unlike any other known planet or moon, giving evidence for relatively few craters or mountains. Europa was discovered by Galileo and Marius in 1610. The NASA spacecraft Galileo is scheduled to arrive at Jupiter in December of 1995.",https://apod.nasa.gov/apod/image/europa_vg.gif,image,v1,Europa: Ancient Water World,https://apod.nasa.gov/apod/image/europa_vg.gif,,1995-09-05.gif
1995-09-06,"Callisto is a dirty battered world, showing the most beaten surface of Jupiter's major moons. Made of a rocky core covered by fractured ice, Callisto's past collisions with large meteors are evident as large craters surrounded by concentric rings. The four largest moons of Jupiter: Io, Europa, Ganymede, and Callisto were all discovered by Galileo and Marius in 1610 with early telescopes and are now known as the Galilean satellites. The NASA spacecraft Galileo is scheduled to arrive at Jupiter is December of 1995.",https://apod.nasa.gov/apod/image/callisto_vg.gif,image,v1,Callisto: Dark Smashed Iceball,https://apod.nasa.gov/apod/image/callisto_vg.gif,,1995-09-06.gif
1995-09-07,"This Hubble Space Telescope image of a group of faint galaxies ""far, far away"" is a snap shot of the Universe when it was young. The bluish, irregularly shaped galaxies revealed in the image are up to eight billion light years away and seem to have commonly undergone galaxy collisions and bursts of star formation. Studying these objects is difficult because they are so faint, however they may provide clues to how our own Milky Way Galaxy formed.",https://apod.nasa.gov/apod/image/fbg.gif,image,v1,Distant Galaxies,https://apod.nasa.gov/apod/image/fbg.gif,,1995-09-07.gif
1995-09-08,"September 8, 1995    The Milky Way's Center Credit: NASA, COsmic Background Explorer (COBE) Project  Explanation:  NASA's COBE satellite scanned the heavens at infrared wavelengths in 1990 and produced this premier view of the central region of our own Milky Way Galaxy. The Milky Way is a typical spiral galaxy with a central bulge and extended disk of stars. However, gas and dust within the disk obscure visible wavelengths of light effectively preventing clear observations of the center. Since infrared wavelengths, are less affected by the obscuring material, the Diffuse InfraRed Background Experiment (DIRBE) on board COBE was able to detected infrared light from stars surrounding the galactic center and produce this image. Of course, the edge on perspective represents the view from the vicinity of our Sun, a star located in the disk about 30,000 light years out from the center. The DIRBE experiment used equipment cooled by a tub of liquid helium to detect the infrared light which, composed of wavelengths longer than red light, is invisible to the human eye.",https://apod.nasa.gov/apod/image/cobe_milkyw.gif,image,v1,The Milky Way's Center,https://apod.nasa.gov/apod/image/cobe_milkyw.gif,,1995-09-08.gif
1995-09-09,"September 9, 1995    The Last Moon Shot Credit: NASA, The Apollo Program  Explanation:  In 1865 Jules Verne predicted the invention of a space capsule that could carry people. In his science fiction story ""From the Earth to the Moon"", he outlined his vision of constructing a cannon in Florida so powerful that it could shoot a ""Projectile-Vehicle"" carrying three adventurers to the Moon. Over 100 years later, NASA, guided by  Wernher Von Braun's vision, produced the  Saturn V rocket. This rocket turned Verne's fiction into fact, launching 9 Apollo Lunar missions and allowing 12 astronauts to walk on the Moon. Pictured above is the last moon shot, Apollo 17, awaiting a night launch in December of 1972. Spot lights play on the rocket and launch pad while the full Moon looms in the background. Humans have not walked on the lunar surface since. Should we return to the Moon?",https://apod.nasa.gov/apod/image/apollo17.gif,image,v1,The Last Moon Shot,https://apod.nasa.gov/apod/image/apollo17.gif,,1995-09-09.gif
1995-09-10,"The circled stars in the above picture are from a class that is hard to see in the cosmos: white dwarfs.  The entire photo covers a small region near the center of a globular cluster known as M4. Researchers using the Hubble Space Telescope discovered a large concentration of white dwarfs in M4. This was expected - low mass stars, including the Sun, are known to evolved to the white dwarf stage. White dwarfs do not usually evolve further, they just gradually cool down from their high temperatures. It is hoped that studying how these stars cool could lead to a better understanding of their ages, of the age of their parent globular cluster, and hopefully even the age of our universe!",https://apod.nasa.gov/apod/image/wd_hst.gif,image,v1,White Dwarfs Cool,https://apod.nasa.gov/apod/image/wd_hst.gif,,1995-09-10.gif
1995-09-11,"The fuzzy blobs seen above may be some of the first ever images of entire solar systems forming right before our eyes. This close up of the Orion Nebulae taken by the Hubble Space Telescope shows only a few stars, but these stars are surrounded by proto-planetary disks known as ""proplyds.""  As the stars have only just recently formed - in the past few million years - the disks around them are likely condensing to form planetary systems and may be similar to the disk that formed our own solar system 5 billion years ago. These HST results suggest that stars with planets may be relatively common place. Are there extra-terrestrial civilizations out there as well?",https://apod.nasa.gov/apod/image/proplyds_hst.gif,image,v1,Proplyds: Infant Solar Systems,https://apod.nasa.gov/apod/image/proplyds_hst.gif,,1995-09-11.gif
1995-09-12,"Long winding spiral arms are clearly evident on this spectacular picture of the spiral galaxy M83. The blue color of the spiral arms is caused by the relatively large fraction of young blue stars there. Dark dust lanes are mixed in with the stars and trace the spiral structure of the galaxy. This galaxy contains many billions of stars, and its light took many millions of years to reach us. Our own Milky Way Galaxy would appear similar to this if viewed from M83! This picture is number eight on a publicly posted list of images from the Anglo-Australian Telescope (AAT).",https://apod.nasa.gov/apod/image/m83_aat.gif,image,v1,Spiral Galaxy M83,https://apod.nasa.gov/apod/image/m83_aat.gif,"
Anglo-Australian Telescope
Board

 Explanation:  
Long winding spiral arms are clearly evident on this spectacular picture of
the spiral 
galaxy M83.  The blue color of the 
spiral arms is caused by the relatively large fraction of young blue stars 
there.  Dark 
dust lanes are
mixed in with the stars and trace the spiral structure of the galaxy. This
galaxy contains many billions of stars, and its light took many millions of
years to reach us. Our own 
Milky Way Galaxy would appear similar to this if
viewed from M83!
This picture is number eight on a publicly posted list of
images from the 
Anglo-Australian 
Telescope (AAT). 


 Tomorrow's picture: Elliptical Galaxy M87 
 

| Archive 
| Glossary 
| Education 
| About APOD |
 

Astronomy Picture of the Day (TM) is created and copyrighted in 1995 by 
Robert 
Nemiroff and 
Jerry 
Bonnell who are solely responsible for its content. 


",1995-09-12.gif
1995-09-13,"cal galaxy M87 is a type of galaxy that looks much different than our own Milky Way Galaxy. But even for an elliptical galaxy M87 is peculiar. M87 is much bigger than an average galaxy, appears at the center of a whole cluster of galaxies known as the Virgo Cluster, and shows a very high number of globular clusters.  These globular clusters are visible as faint spots surrounding the bright center of M87. In general, elliptical galaxies contain similar numbers of stars as spiral galaxies, but are ellipsoidal in shape (spirals are mostly flat), have no spiral structure, and little gas and dust. This picture is number sixty on a publicly posted list of images from the Anglo-Australian Telescope (AAT).",https://apod.nasa.gov/apod/image/m87_aat.gif,image,v1,Elliptical Galaxy M87,https://apod.nasa.gov/apod/image/m87_aat.gif,"
Anglo-Australian Telescope
Board

 Explanation:  
Elliptical galaxy M87 is a type of 
galaxy that looks much different 
than our own 
Milky Way Galaxy.  But even for an 
elliptical galaxy M87 is peculiar.
M87 is much bigger than an average 
galaxy, appears at the center of a whole cluster of galaxies known as the 
Virgo Cluster, and shows a very high number of 
globular clusters.  
These globular clusters are visible as faint
spots surrounding the bright center of M87. In general, elliptical galaxies
contain similar numbers of stars as 
spiral galaxies, but are ellipsoidal in
shape (spirals are mostly flat), have no spiral structure, and little 
gas and 
dust. 
This picture is number sixty on a publicly posted list of
images from the 
Anglo-Australian 
Telescope (AAT). 


 Tomorrow's picture:  The Far Side 
 

| Archive 
| Glossary 
| Education 
| About APOD |
 

Astronomy Picture of the Day (TM) is created and copyrighted in 1995 by 
Robert 
Nemiroff and 
Jerry 
Bonnell who are solely responsible for its content. 


",1995-09-13.gif
1995-09-14,"This historic picture was humanity's first glimpse of the far side of the Moon. It was taken by the Soviet spacecraft Luna 3 in October of 1959. Luna 3 followed closely on the heels of another Soviet probe, Luna 2, which had become the first spacecraft to impact the Moon on September 13th of that same year. Why does the Moon have a far side? Gravitational tidal forces within the Earth-Moon system have synchronized the Moon's period of rotation around its axis with its orbital period at about 28 days. So, as the Moon moves around its orbit its rotation exactly compensates, keeping the same face toward the Earth.",https://apod.nasa.gov/apod/image/luna3pix.gif,image,v1,The Far Side,https://apod.nasa.gov/apod/image/luna3pix.gif,,1995-09-14.gif
1995-09-15,"This picture of the Russian space station Mir over the Pacific Ocean was recorded by the Space Shuttle Discovery in February 1995. During this mission Discovery performed a rendezvous and ""fly around"" with Mir in preparation for a future docking mission. Many scientific experiments and astronomical observations were completed jointly by the American astronauts and the Russian cosmonauts. An IMAX camera took many pictures of this historic encounter. Some cosmonauts have spent more than a year on board Mir, the longest anyone has ever lived in space. Work on an International Space Station is in progress.",https://apod.nasa.gov/apod/image/mir_sts63.gif,image,v1,Space Station Mir Over Earth,https://apod.nasa.gov/apod/image/mir_sts63.gif,,1995-09-15.gif
1995-09-16,"Robert H. Goddard, one of the founding fathers of modern rocketry, was born in Worcester Massachusetts in 1882. As a 16 year old, Goddard read H.G. Wells' science fiction classic ""War Of The Worlds"" and dreamed of spaceflight. By 1926 he had designed, built, and launched the world's first liquid fuel rocket. During his career he was ridiculed by the press for suggesting that rockets could be flown to the Moon, but he kept up his experiments in rocketry supported in part by the Smithsonian Institution and championed by Charles Lindbergh. Pictured above in 1937 in the desert near Roswell New Mexico, Goddard examines a nose cone and parachute from one of his test rockets. Widely recognized as a gifted experimenter and engineering genius, his rockets were many years ahead of their time. He died in 1945 holding over 200 patents in rocket technology. A liquid fuel rocket constructed on principles developed by Goddard landed humans on the Moon in 1969.",https://apod.nasa.gov/apod/image/goddard1.gif,image,v1,Rockets and Robert Goddard,https://apod.nasa.gov/apod/image/goddard1.gif,,1995-09-16.gif
1995-09-17,"Almost every object in the above photograph is a galaxy. The Coma Cluster of galaxies pictured is a dense cluster containing many thousands of galaxies. Many of these galaxies contain as many stars as our own Milky Way Galaxy. Although nearby when compared to most other clusters, light from the Coma Cluster still takes hundreds of millions of years to reach us. In fact, the Coma Cluster is so big it takes light millions of years just to go from one side to the other! This picture was created at the WWW site Skyview, a ""virtual observatory"" where it is possible to view any part of the sky in wavelengths from radio to gamma-ray.",https://apod.nasa.gov/apod/image/coma_skyview.gif,image,v1,Thousands of Coma Cluster Galaxies,https://apod.nasa.gov/apod/image/coma_skyview.gif,"
Royal 
Observatory Edinburgh, Anglo-Australian Observatory, and AURA

 Explanation:  
Almost every object in the above photograph is a 
galaxy.  The Coma Cluster of galaxies pictured 
is a dense cluster containing many thousands of 
galaxies.  Many of these 
galaxies contain as many stars as our own 
Milky Way Galaxy. Although nearby 
when compared to most other clusters, light from the Coma Cluster
still takes hundreds of millions of years to reach us.  In
fact, the Coma Cluster is so big it takes light millions of years just to
go from one side to the other! This picture was created at the WWW site
Skyview, a ""virtual 
observatory"" where it is possible to view any part of
the sky in wavelengths from radio to gamma-ray. 


 Tomorrow's picture:  The Large Cloud of Magellan
 

| Archive 
| Glossary 
| Education 
| About APOD |
 

Astronomy Picture of the Day (TM) is created and copyrighted in 1995 by 
Robert 
Nemiroff and 
Jerry 
Bonnell who are solely responsible for its content. 


",1995-09-17.gif
1995-09-18,"Magellan and his crew had plenty of time to study the southern sky during their famous voyage around the world. As a result, two fuzzy cloud like objects, nestled among the southern constellations of Doradus and Tucana are now known as the Clouds of Magellan. The Magellanic Clouds are small irregular galaxies, satellites of our larger Milky Way spiral galaxy. The Large Magellanic Cloud (LMC) pictured above is the closest galaxy to our own Milky Way, at a distance of about 180,000 light years. The Magellanic Clouds are joined to the Milky Way by a stream of cold hydrogen gas whose origin is still controversial. An unusual effect called gravitational lensing has recently been detected in a few LMC stars, and there is hope this could tell us important information about the true composition of our universe.",https://apod.nasa.gov/apod/image/lmc_uks.gif,image,v1,The Large Cloud of Magellan,https://apod.nasa.gov/apod/image/lmc_uks.gif,"
Anglo-Australian Telescope
Board

 Explanation: 
Magellan and his crew had plenty of time to study the southern sky
during their famous voyage around the world.  As a result, two fuzzy
cloud like objects, nestled among the southern constellations of Doradus
and Tucana are now
known as the Clouds of Magellan.  The Magellanic Clouds are small irregular
galaxies, satellites of our
larger Milky Way spiral galaxy.
The Large Magellanic Cloud
(LMC) pictured above is the closest galaxy to our own Milky Way,
at a distance of about 180,000 light years.
The Magellanic Clouds are joined to the Milky Way by a
stream of cold hydrogen gas whose origin is still controversial.
An unusual effect called
gravitational lensing has recently
been detected in a few LMC stars, and there is hope this could
tell us important information about the
true composition of our universe.


 Tomorrow's picture:  The Small Cloud of Magellan 
 

| Archive 
| Glossary 
| Education 
| About APOD |
 

Astronomy Picture of the Day (TM) is created and copyrighted in 1995 by 
Robert 
Nemiroff and 
Jerry 
Bonnell who are solely responsible for its content. 


",1995-09-18.gif
1995-09-19,"Almost unknown to casual observers in the northern hemisphere, the southern sky contains two diffuse wonders known as the Magellanic Clouds. The Magellanic Clouds are small irregular galaxies orbiting our own larger Milky Way spiral galaxy. The Small Magellanic Cloud (SMC), pictured here, is about 250,000 light years away and contains a preponderance of young, hot, blue stars indicating it has undergone a recent period of star formation. There is evidence that the SMC is actually two galaxies superposed to appear as one. The bright blob near the right hand edge of the frame is a globular cluster near the outskirts of the Milky Way.",https://apod.nasa.gov/apod/image/smc_uks.gif,image,v1,The Small Cloud of Magellan,https://apod.nasa.gov/apod/image/smc_uks.gif,"
Anglo-Australian Telescope
Board

 Explanation:  

Almost unknown to casual observers in the northern hemisphere,
the southern
sky contains two diffuse wonders known as the
Magellanic Clouds.
The Magellanic Clouds are small irregular
galaxies orbiting our
own larger Milky Way spiral galaxy.
The Small Magellanic Cloud
(SMC), pictured here,
is about 250,000 light years away and
contains a preponderance of young, hot, blue stars indicating it has
undergone a recent period of star formation.
There is evidence that the SMC is actually two
galaxies superposed to appear as one. 
The bright blob near
the right hand edge of the frame is a
globular cluster near the
outskirts of the Milky Way.


 Tomorrow's picture:  GL 105C: The Coolest Star? 
 

| Archive 
| Glossary 
| Education 
| About APOD |
 

Astronomy Picture of the Day (APOD) is created and edited in 1995 by
Robert
Nemiroff (GMU) and
Jerry Bonnell (USRA).  Specific rights may apply.
Correspondence about APOD should be addressed to
nemiroff@grossc.gsfc.nasa.gov or bonnell@grossc.gsfc.nasa.gov.






A service of the

Laboratory for High Energy Astrophysics (LHEA) at
NASA/
GSFC

Technical Rep:
Sherri Calvo,
301-286-5668, sherri.calvo@gsfc.nasa.gov
Questions/Comments/Feedback to: feedback@athena.gsfc.nasa.gov


General astronomy pointers are available.

",1995-09-19.gif
1995-09-20,"Is the dim star to the upper right of this false-color picture the coolest possible normal star? From this recent picture by the Hubble Space Telescope, astronomers have estimated its mass is just high enough for it to fuse hydrogen into helium in its core.  In general, the higher an object's mass, the higher it's core density and temperature. Above a certain point, the intense core conditions cause hydrogen atoms to move so fast that many stick or ""fuse"" after collision, releasing enormous amounts of energy. Were this object less massive, the object would shine by gravitational contraction and so be termed a ""brown dwarf"" rather than a normal main-sequence ""star.""  The star on the left is so much brighter than the ""coolest star"" that it creates the white streak and dramatic pattern visible in the image. More information is given by the Space Telescope Scientific Institute's press release.",https://apod.nasa.gov/apod/image/gl105a_hst.gif,image,v1,GL 105C: The Coolest Star?,https://apod.nasa.gov/apod/image/gl105a_hst.gif,,1995-09-20.gif
1995-09-21,"On July 20th, 1969, a human first set foot on the Moon. Pictured above is the first lunar footprint. The footprint and distinction of the first person to walk on the Moon belong to Neil Armstrong. It has been estimated that one billion people world-wide watched Armstrong's first step - making the live transmission from a camera mounted on the lunar lander the highest rated television show ever. Upon setting foot on the moon, Armstrong said: ""That's one small step for (a) man, one giant leap for mankind."" The Apollo missions to the Moon have been described as the result of the greatest technological mobilization the world has known.",https://apod.nasa.gov/apod/image/foot_a11.gif,image,v1,One Small Step,https://apod.nasa.gov/apod/image/foot_a11.gif,,1995-09-21.gif
1995-09-22,"Pictured, the second person to walk on the Moon: Edwin ""Buzz"" Aldrin. During this Apollo 11 mission, Neil Armstrong and Buzz Aldrin landed on the Moon while Michael Collins circled in the Command Module above.  The lunar team erected a plaque on the surface that reads: HERE MEN FROM THE PLANET EARTH, FIRST SET FOOT UPON THE MOON JULY 1969 A.D., WE CAME IN PEACE FOR ALL MANKIND.  The Apollo missions demonstrated that it is possible to land humans on the Moon and return them safely.",https://apod.nasa.gov/apod/image/buzz_a11.gif,image,v1,Standing on the Moon,https://apod.nasa.gov/apod/image/buzz_a11.gif,,1995-09-22.gif
1995-09-23,"The largest moon of Saturn is a rare wonder.  Titan is the only one of Saturn's moons with an atmosphere, and one of only two moons in the Solar System with this distinction (Neptune's Triton is the other). Titan's thick cloudy atmosphere is mostly nitrogen, like Earth's, but contains much higher percentages of ""smog-like"" chemicals such as methane and ethane. The smog may be so thick that it actually rains ""gasoline-like"" liquids. The organic nature of some of the chemicals found in Titan's atmosphere cause some to speculate that Titan may harbor life! Because of its thick cloud cover, however, Titan's actual surface properties remain mysterious. Voyager 1 flew by in 1980 taking the above picture, and recently much has been learned from Hubble Space Telescope observations. The Cassini mission currently scheduled for launch in 1997 will map Titan's surface, helping to solve some of its mysteries.",https://apod.nasa.gov/apod/image/titan_vg1.gif,image,v1,Titan: Saturn's Smog Moon,https://apod.nasa.gov/apod/image/titan_vg1.gif,,1995-09-23.gif
1995-09-24,"Mimas is one of the smaller moons of Saturn but shows one of the largest impact craters! In fact, if the impact had been much greater, it would have disrupted the entire satellite.  The large crater has been named Herschel after the 1789 discoverer of Mimas, Sir William Herschel. Mimas' low mass produces a surface gravity just strong enough to create a spherical body but weak enough to allow such relatively large surface features. Mimas is made of mostly water ice with a smattering of rock - so it is accurately described as a big dirty snowball. Voyager 1 flew by in 1980 and took the above picture.",https://apod.nasa.gov/apod/image/mimas_vg1.gif,image,v1,Mimas: Small Moon with A Big Crater,https://apod.nasa.gov/apod/image/mimas_vg1.gif,,1995-09-24.gif
1995-09-25,"The black indentation to the red emission nebula seen just to the right of center of the above photograph is one of the most famous features in any nebulae on the sky.  Because of its shape, it is known as the Horsehead Nebula.  The bright star near the center is located in the belt of the familiar constellation of Orion. The horse head feature is dark because it is really a dense dust cloud which lies in front of the bright nebula and blocks the light. Like clouds in our sky, this cosmic cloud has chanced to assume a recognizable shape.  After thousands of years, the internal motions of the cloud will alter its appearance. The emission nebula's red color is caused by electrons recombining with protons to form hydrogen atoms. Also visible in the picture are blue reflection nebulae. This type of nebula contains dust which preferentially reflects the blue light of nearby stars.",https://apod.nasa.gov/apod/image/horsehead_uks.gif,image,v1,Orion's Horsehead Nebula,https://apod.nasa.gov/apod/image/horsehead_uks.gif,"
Anglo-Australian Telescope
Board

",1995-09-25.gif
1995-09-26,"As the Earth spins on its axis, the sky seems to rotate around us.  This motion produces the beautiful concentric arcs traced out by the stars in this time exposure of the night sky.  In the foreground of the picture is the dome of the Anglo-Australian Telescope in central New South Wales Australia.  In the middle of the picture is the South Celestial Pole, easily identified as the point in the sky at the center of all the star trail arcs.",https://apod.nasa.gov/apod/image/trails_aat.gif,image,v1,Star Trails in Southern Skies,https://apod.nasa.gov/apod/image/trails_aat.gif,"
Anglo-Australian Telescope
Board

",1995-09-26.gif
